Elevation,avg_hillshade,Soil_Type,Area,Forest_Cover
2963.0,228.5,Soil_Type32,Comanche Peak,Lodgepole Pine
2709.0,200.66666666666666,Soil_Type12,Rawah,Lodgepole Pine
3010.0,217.0,Soil_Type23,Rawah,Spruce/Fir
3195.0,226.0,Soil_Type39,Rawah,Spruce/Fir
3112.0,241.0,Soil_Type33,Comanche Peak,Lodgepole Pine
2513.0,199.0,Soil_Type10,Comanche Peak,Douglas-fir
3035.0,208.66666666666666,Soil_Type13,Comanche Peak,Spruce/Fir
3106.0,234.0,Soil_Type32,Comanche Peak,Lodgepole Pine
2962.0,200.0,Soil_Type24,Rawah,Lodgepole Pine
2244.0,156.66666666666666,Soil_Type10,Cache la Poudre,Ponderosa Pine
3061.0,187.66666666666666,Soil_Type23,Rawah,Spruce/Fir
2936.0,193.33333333333334,Soil_Type31,Comanche Peak,Lodgepole Pine
2913.0,147.0,Soil_Type29,Rawah,Lodgepole Pine
2630.0,205.0,Soil_Type4,Comanche Peak,Ponderosa Pine
2749.0,233.0,Soil_Type2,Comanche Peak,Ponderosa Pine
3119.0,190.0,Soil_Type33,Comanche Peak,Spruce/Fir
2882.0,226.0,Soil_Type12,Rawah,Lodgepole Pine
3196.0,183.33333333333334,Soil_Type29,Rawah,Lodgepole Pine
2556.0,120.0,Soil_Type2,Comanche Peak,Lodgepole Pine
3122.0,152.5,Soil_Type33,Comanche Peak,Spruce/Fir
2866.0,179.5,Soil_Type12,Rawah,Lodgepole Pine
3322.0,201.33333333333334,Soil_Type32,Comanche Peak,Lodgepole Pine
2700.0,166.5,Soil_Type10,Comanche Peak,Ponderosa Pine
2375.0,194.5,Soil_Type10,Cache la Poudre,Ponderosa Pine
3098.0,183.0,Soil_Type24,Comanche Peak,Spruce/Fir
2905.0,189.0,Soil_Type12,Rawah,Lodgepole Pine
3265.0,197.0,Soil_Type29,Rawah,Lodgepole Pine
2737.0,197.5,Soil_Type29,Rawah,Lodgepole Pine
3207.0,192.66666666666666,Soil_Type23,Neota,Spruce/Fir
2528.0,182.66666666666666,Soil_Type10,Comanche Peak,Douglas-fir
2842.0,189.5,Soil_Type29,Rawah,Lodgepole Pine
2987.0,225.0,Soil_Type32,Comanche Peak,Spruce/Fir
2630.0,198.66666666666666,Soil_Type2,Comanche Peak,Ponderosa Pine
2740.0,154.66666666666666,Soil_Type29,Rawah,Aspen
2655.0,167.66666666666666,Soil_Type24,Comanche Peak,Lodgepole Pine
3039.0,183.0,Soil_Type31,Comanche Peak,Lodgepole Pine
2844.0,190.33333333333334,Soil_Type29,Rawah,Lodgepole Pine
2831.0,232.5,Soil_Type4,Comanche Peak,Lodgepole Pine
2909.0,183.5,Soil_Type7,Rawah,Lodgepole Pine
3046.0,204.0,Soil_Type23,Comanche Peak,Spruce/Fir
2415.0,199.5,Soil_Type2,Comanche Peak,Douglas-fir
2291.0,197.0,Soil_Type3,Cache la Poudre,Cottonwood/Willow
2988.0,198.0,Soil_Type12,Rawah,Spruce/Fir
3352.0,236.0,Soil_Type38,Comanche Peak,Spruce/Fir
3103.0,178.5,Soil_Type29,Rawah,Lodgepole Pine
2955.0,193.5,Soil_Type29,Rawah,Lodgepole Pine
2877.0,187.66666666666666,Soil_Type12,Rawah,Lodgepole Pine
2709.0,239.0,Soil_Type4,Comanche Peak,Ponderosa Pine
2954.0,250.0,Soil_Type13,Comanche Peak,Lodgepole Pine
2741.0,245.0,Soil_Type30,Rawah,Aspen
3099.0,106.0,Soil_Type33,Comanche Peak,Lodgepole Pine
2607.0,187.33333333333334,Soil_Type10,Comanche Peak,Douglas-fir
2887.0,204.0,Soil_Type29,Rawah,Lodgepole Pine
3029.0,211.33333333333334,Soil_Type23,Comanche Peak,Lodgepole Pine
3073.0,160.0,Soil_Type23,Rawah,Spruce/Fir
3268.0,241.0,Soil_Type31,Comanche Peak,Spruce/Fir
2405.0,209.66666666666666,Soil_Type6,Cache la Poudre,Ponderosa Pine
2791.0,187.33333333333334,Soil_Type11,Comanche Peak,Lodgepole Pine
2868.0,162.5,Soil_Type33,Comanche Peak,Lodgepole Pine
3100.0,135.0,Soil_Type30,Rawah,Spruce/Fir
2860.0,191.0,Soil_Type12,Rawah,Spruce/Fir
2755.0,187.66666666666666,Soil_Type23,Rawah,Lodgepole Pine
2760.0,87.0,Soil_Type30,Rawah,Lodgepole Pine
3184.0,174.5,Soil_Type22,Rawah,Spruce/Fir
2495.0,198.0,Soil_Type10,Cache la Poudre,Lodgepole Pine
2871.0,223.0,Soil_Type12,Rawah,Lodgepole Pine
6704.0,226.0,Soil_Type29,Rawah,Spruce/Fir
2976.0,224.0,Soil_Type29,Rawah,Lodgepole Pine
2277.0,178.0,Soil_Type10,Cache la Poudre,Douglas-fir
2916.0,184.33333333333334,Soil_Type29,Rawah,Spruce/Fir
2900.0,227.0,Soil_Type22,Comanche Peak,Spruce/Fir
2835.0,155.0,Soil_Type26,Comanche Peak,Lodgepole Pine
3382.0,139.0,Soil_Type39,Comanche Peak,Krummholz
3256.0,205.5,Soil_Type38,Rawah,Spruce/Fir
3139.0,216.0,Soil_Type29,Rawah,Spruce/Fir
3361.0,236.0,Soil_Type38,Comanche Peak,Krummholz
3217.0,193.0,Soil_Type22,Rawah,Spruce/Fir
2808.0,207.0,Soil_Type29,Rawah,Lodgepole Pine
2955.0,183.0,Soil_Type16,Rawah,Lodgepole Pine
6704.0,202.0,Soil_Type29,Rawah,Spruce/Fir
3242.0,186.0,Soil_Type38,Rawah,Spruce/Fir
3018.0,200.0,Soil_Type29,Rawah,Lodgepole Pine
3295.0,175.33333333333334,Soil_Type22,Rawah,Spruce/Fir
3279.0,203.33333333333334,Soil_Type38,Rawah,Krummholz
2796.0,159.5,Soil_Type33,Comanche Peak,Spruce/Fir
3250.0,142.0,Soil_Type23,Rawah,Spruce/Fir
2661.0,171.66666666666666,Soil_Type30,Rawah,Lodgepole Pine
2413.0,210.0,Soil_Type2,Cache la Poudre,Ponderosa Pine
3063.0,185.66666666666666,Soil_Type29,Rawah,Spruce/Fir
3268.0,218.0,Soil_Type23,Rawah,Lodgepole Pine
2789.0,180.66666666666666,Soil_Type10,Comanche Peak,Lodgepole Pine
2398.0,209.33333333333334,Soil_Type10,Cache la Poudre,Ponderosa Pine
3180.0,201.66666666666666,Soil_Type23,Comanche Peak,Spruce/Fir
3109.0,218.0,Soil_Type13,Comanche Peak,Lodgepole Pine
3047.0,202.5,Soil_Type23,Comanche Peak,Spruce/Fir
2833.0,155.33333333333334,Soil_Type33,Comanche Peak,Spruce/Fir
3265.0,194.66666666666666,Soil_Type32,Comanche Peak,Spruce/Fir
3249.0,194.33333333333334,Soil_Type22,Rawah,Spruce/Fir
2684.0,127.5,Soil_Type30,Rawah,Aspen
3061.0,224.5,Soil_Type23,Comanche Peak,Spruce/Fir
3039.0,187.0,Soil_Type23,Comanche Peak,Lodgepole Pine
2929.0,216.0,Soil_Type29,Rawah,Lodgepole Pine
2689.0,190.0,Soil_Type10,Comanche Peak,Douglas-fir
2474.0,102.0,Soil_Type2,Comanche Peak,Ponderosa Pine
3350.0,176.0,Soil_Type40,Neota,Spruce/Fir
3321.0,196.5,Soil_Type39,Comanche Peak,Spruce/Fir
2861.0,194.33333333333334,Soil_Type32,Comanche Peak,Lodgepole Pine
3006.0,224.0,Soil_Type33,Comanche Peak,Lodgepole Pine
2798.0,250.0,Soil_Type26,Comanche Peak,Lodgepole Pine
2437.0,189.0,Soil_Type3,Comanche Peak,Ponderosa Pine
3072.0,212.5,Soil_Type31,Comanche Peak,Spruce/Fir
3094.0,251.0,Soil_Type32,Comanche Peak,Spruce/Fir
3197.0,204.5,Soil_Type23,Comanche Peak,Spruce/Fir
2820.0,172.0,Soil_Type33,Comanche Peak,Lodgepole Pine
2811.0,209.0,Soil_Type16,Rawah,Lodgepole Pine
2562.0,144.5,Soil_Type10,Comanche Peak,Ponderosa Pine
2113.0,190.0,Soil_Type4,Cache la Poudre,Ponderosa Pine
2934.0,197.0,Soil_Type23,Rawah,Lodgepole Pine
2731.0,211.5,Soil_Type10,Comanche Peak,Lodgepole Pine
3015.0,202.0,Soil_Type22,Rawah,Spruce/Fir
3158.0,190.5,Soil_Type23,Comanche Peak,Spruce/Fir
2843.0,226.0,Soil_Type31,Comanche Peak,Lodgepole Pine
2997.0,239.0,Soil_Type22,Rawah,Spruce/Fir
6704.0,206.0,Soil_Type3,Comanche Peak,Ponderosa Pine
2916.0,196.33333333333334,Soil_Type12,Rawah,Lodgepole Pine
6704.0,184.5,Soil_Type18,Rawah,Lodgepole Pine
3262.0,236.0,Soil_Type32,Comanche Peak,Spruce/Fir
2973.0,197.0,Soil_Type19,Rawah,Spruce/Fir
2996.0,217.5,Soil_Type29,Rawah,Spruce/Fir
2949.0,225.0,Soil_Type13,Comanche Peak,Lodgepole Pine
3312.0,237.0,Soil_Type38,Comanche Peak,Spruce/Fir
3170.0,193.0,Soil_Type22,Comanche Peak,Spruce/Fir
6704.0,107.0,Soil_Type39,Comanche Peak,Krummholz
3135.0,179.66666666666666,Soil_Type32,Comanche Peak,Lodgepole Pine
2349.0,212.33333333333334,Soil_Type14,Comanche Peak,Douglas-fir
3056.0,212.33333333333334,Soil_Type13,Comanche Peak,Lodgepole Pine
2985.0,220.5,Soil_Type31,Comanche Peak,Lodgepole Pine
2807.0,198.66666666666666,Soil_Type4,Comanche Peak,Ponderosa Pine
3257.0,166.5,Soil_Type40,Rawah,Spruce/Fir
3315.0,225.5,Soil_Type40,Neota,Krummholz
2420.0,226.5,Soil_Type5,Cache la Poudre,Ponderosa Pine
3226.0,183.5,Soil_Type22,Rawah,Spruce/Fir
2895.0,181.0,Soil_Type29,Rawah,Lodgepole Pine
2508.0,198.33333333333334,Soil_Type4,Comanche Peak,Douglas-fir
3256.0,200.0,Soil_Type32,Neota,Lodgepole Pine
3123.0,212.33333333333334,Soil_Type32,Comanche Peak,Lodgepole Pine
3114.0,206.66666666666666,Soil_Type32,Comanche Peak,Lodgepole Pine
3142.0,213.5,Soil_Type32,Comanche Peak,Lodgepole Pine
2402.0,208.66666666666666,Soil_Type10,Comanche Peak,Ponderosa Pine
2742.0,189.0,Soil_Type10,Comanche Peak,Lodgepole Pine
3189.0,178.0,Soil_Type33,Comanche Peak,Spruce/Fir
3392.0,207.66666666666666,Soil_Type38,Comanche Peak,Krummholz
2609.0,144.0,Soil_Type29,Rawah,Lodgepole Pine
3265.0,205.66666666666666,Soil_Type29,Rawah,Lodgepole Pine
2893.0,188.5,Soil_Type33,Comanche Peak,Aspen
2730.0,235.5,Soil_Type10,Comanche Peak,Lodgepole Pine
2680.0,161.0,Soil_Type33,Comanche Peak,Lodgepole Pine
3374.0,245.0,Soil_Type31,Neota,Spruce/Fir
3073.0,213.0,Soil_Type29,Rawah,Spruce/Fir
3189.0,229.0,Soil_Type22,Rawah,Lodgepole Pine
3021.0,236.5,Soil_Type29,Rawah,Lodgepole Pine
3371.0,208.5,Soil_Type39,Rawah,Spruce/Fir
2877.0,183.0,Soil_Type29,Rawah,Lodgepole Pine
2782.0,181.5,Soil_Type13,Comanche Peak,Lodgepole Pine
3106.0,185.66666666666666,Soil_Type29,Rawah,Lodgepole Pine
2523.0,201.0,Soil_Type10,Comanche Peak,Douglas-fir
2782.0,225.0,Soil_Type29,Rawah,Lodgepole Pine
3020.0,233.5,Soil_Type33,Comanche Peak,Lodgepole Pine
3036.0,195.0,Soil_Type29,Rawah,Spruce/Fir
3077.0,217.0,Soil_Type31,Comanche Peak,Spruce/Fir
2970.0,195.66666666666666,Soil_Type29,Rawah,Lodgepole Pine
2682.0,199.33333333333334,Soil_Type20,Comanche Peak,Douglas-fir
2542.0,224.0,Soil_Type9,Rawah,Lodgepole Pine
2964.0,210.0,Soil_Type32,Comanche Peak,Spruce/Fir
3018.0,204.66666666666666,Soil_Type32,Comanche Peak,Spruce/Fir
3447.0,203.33333333333334,Soil_Type35,Rawah,Krummholz
3257.0,179.0,Soil_Type39,Comanche Peak,Spruce/Fir
3109.0,139.0,Soil_Type30,Rawah,Spruce/Fir
2425.0,179.66666666666666,Soil_Type1,Cache la Poudre,Ponderosa Pine
2688.0,205.5,Soil_Type29,Rawah,Lodgepole Pine
2891.0,211.66666666666666,Soil_Type4,Comanche Peak,Aspen
3264.0,206.0,Soil_Type29,Rawah,Krummholz
3178.0,141.5,Soil_Type33,Comanche Peak,Spruce/Fir
3102.0,172.0,Soil_Type23,Rawah,Spruce/Fir
3018.0,198.0,Soil_Type29,Rawah,Spruce/Fir
3306.0,196.66666666666666,Soil_Type40,Neota,Lodgepole Pine
2921.0,192.0,Soil_Type33,Comanche Peak,Lodgepole Pine
2774.0,201.66666666666666,Soil_Type30,Rawah,Lodgepole Pine
2958.0,190.5,Soil_Type29,Rawah,Lodgepole Pine
2526.0,169.0,Soil_Type10,Comanche Peak,Ponderosa Pine
3394.0,200.0,Soil_Type32,Comanche Peak,Spruce/Fir
2542.0,187.5,Soil_Type6,Cache la Poudre,Lodgepole Pine
3357.0,187.0,Soil_Type39,Comanche Peak,Krummholz
2672.0,195.0,Soil_Type4,Comanche Peak,Ponderosa Pine
3080.0,205.5,Soil_Type22,Rawah,Spruce/Fir
3240.0,199.0,Soil_Type22,Comanche Peak,Spruce/Fir
2931.0,199.33333333333334,Soil_Type11,Comanche Peak,Spruce/Fir
2663.0,180.0,Soil_Type10,Comanche Peak,Lodgepole Pine
2828.0,187.5,Soil_Type17,Comanche Peak,Lodgepole Pine
3092.0,234.0,Soil_Type22,Rawah,Spruce/Fir
2592.0,222.0,Soil_Type9,Rawah,Lodgepole Pine
2932.0,210.66666666666666,Soil_Type29,Rawah,Lodgepole Pine
2608.0,193.66666666666666,Soil_Type9,Rawah,Lodgepole Pine
2793.0,202.66666666666666,Soil_Type11,Comanche Peak,Lodgepole Pine
2700.0,177.5,Soil_Type31,Comanche Peak,Spruce/Fir
3074.0,211.0,Soil_Type31,Comanche Peak,Lodgepole Pine
1967.0,166.0,Soil_Type3,Cache la Poudre,Ponderosa Pine
2760.0,209.0,Soil_Type31,Comanche Peak,Lodgepole Pine
2740.0,172.0,Soil_Type10,Comanche Peak,Lodgepole Pine
2746.0,221.0,Soil_Type11,Comanche Peak,Lodgepole Pine
3098.0,171.0,Soil_Type22,Comanche Peak,Spruce/Fir
2575.0,185.0,Soil_Type10,Comanche Peak,Douglas-fir
2713.0,175.0,Soil_Type12,Rawah,Lodgepole Pine
3112.0,235.0,Soil_Type23,Comanche Peak,Lodgepole Pine
2804.0,203.5,Soil_Type4,Comanche Peak,Spruce/Fir
3283.0,201.33333333333334,Soil_Type23,Neota,Spruce/Fir
3018.0,199.33333333333334,Soil_Type32,Comanche Peak,Spruce/Fir
2808.0,198.33333333333334,Soil_Type12,Rawah,Lodgepole Pine
3137.0,237.0,Soil_Type32,Neota,Spruce/Fir
2988.0,185.0,Soil_Type33,Comanche Peak,Lodgepole Pine
3061.0,232.0,Soil_Type13,Comanche Peak,Lodgepole Pine
3064.0,217.0,Soil_Type32,Comanche Peak,Lodgepole Pine
2975.0,212.0,Soil_Type22,Comanche Peak,Spruce/Fir
3274.0,95.0,Soil_Type25,Neota,Lodgepole Pine
3061.0,196.66666666666666,Soil_Type23,Rawah,Lodgepole Pine
3308.0,236.0,Soil_Type38,Comanche Peak,Spruce/Fir
2590.0,185.66666666666666,Soil_Type12,Rawah,Lodgepole Pine
3190.0,213.0,Soil_Type29,Rawah,Lodgepole Pine
2925.0,203.5,Soil_Type23,Rawah,Aspen
2559.0,158.0,Soil_Type4,Comanche Peak,Ponderosa Pine
3241.0,188.66666666666666,Soil_Type22,Rawah,Spruce/Fir
2826.0,184.5,Soil_Type11,Comanche Peak,Spruce/Fir
2365.0,192.5,Soil_Type10,Comanche Peak,Douglas-fir
2843.0,190.33333333333334,Soil_Type30,Rawah,Lodgepole Pine
3016.0,223.0,Soil_Type29,Rawah,Spruce/Fir
2422.0,192.0,Soil_Type10,Cache la Poudre,Douglas-fir
2901.0,186.33333333333334,Soil_Type31,Comanche Peak,Lodgepole Pine
3131.0,199.33333333333334,Soil_Type23,Neota,Spruce/Fir
2846.0,183.66666666666666,Soil_Type10,Comanche Peak,Lodgepole Pine
3003.0,222.5,Soil_Type32,Comanche Peak,Lodgepole Pine
2751.0,177.5,Soil_Type16,Rawah,Spruce/Fir
2921.0,205.66666666666666,Soil_Type13,Comanche Peak,Lodgepole Pine
2949.0,205.33333333333334,Soil_Type32,Comanche Peak,Lodgepole Pine
3229.0,200.0,Soil_Type22,Rawah,Spruce/Fir
2841.0,179.5,Soil_Type31,Comanche Peak,Lodgepole Pine
2409.0,154.0,Soil_Type3,Cache la Poudre,Ponderosa Pine
2819.0,193.5,Soil_Type12,Rawah,Lodgepole Pine
2919.0,191.5,Soil_Type29,Rawah,Lodgepole Pine
2965.0,194.0,Soil_Type29,Rawah,Spruce/Fir
2621.0,135.0,Soil_Type11,Comanche Peak,Lodgepole Pine
3193.0,199.0,Soil_Type23,Rawah,Spruce/Fir
3311.0,201.0,Soil_Type38,Rawah,Krummholz
2929.0,247.0,Soil_Type13,Comanche Peak,Lodgepole Pine
2543.0,203.33333333333334,Soil_Type6,Cache la Poudre,Ponderosa Pine
2723.0,150.0,Soil_Type12,Rawah,Lodgepole Pine
3365.0,186.0,Soil_Type38,Comanche Peak,Krummholz
2968.0,208.0,Soil_Type26,Comanche Peak,Lodgepole Pine
2913.0,202.5,Soil_Type12,Rawah,Lodgepole Pine
3012.0,187.0,Soil_Type24,Comanche Peak,Spruce/Fir
3287.0,206.0,Soil_Type29,Rawah,Lodgepole Pine
2888.0,239.0,Soil_Type33,Comanche Peak,Spruce/Fir
2793.0,142.0,Soil_Type13,Comanche Peak,Lodgepole Pine
3050.0,234.0,Soil_Type23,Rawah,Spruce/Fir
2970.0,183.5,Soil_Type32,Comanche Peak,Lodgepole Pine
2747.0,195.33333333333334,Soil_Type12,Rawah,Lodgepole Pine
2971.0,206.0,Soil_Type29,Rawah,Spruce/Fir
3151.0,172.0,Soil_Type31,Comanche Peak,Spruce/Fir
2617.0,222.0,Soil_Type3,Comanche Peak,Lodgepole Pine
2823.0,208.33333333333334,Soil_Type10,Comanche Peak,Lodgepole Pine
2342.0,162.33333333333334,Soil_Type10,Cache la Poudre,Douglas-fir
3048.0,232.0,Soil_Type32,Comanche Peak,Lodgepole Pine
2916.0,206.0,Soil_Type32,Comanche Peak,Lodgepole Pine
2720.0,194.0,Soil_Type12,Rawah,Lodgepole Pine
2707.0,194.33333333333334,Soil_Type11,Comanche Peak,Lodgepole Pine
3064.0,219.0,Soil_Type22,Neota,Lodgepole Pine
2926.0,224.0,Soil_Type23,Rawah,Lodgepole Pine
2891.0,170.0,Soil_Type20,Rawah,Lodgepole Pine
2997.0,203.5,Soil_Type30,Rawah,Lodgepole Pine
2342.0,220.0,Soil_Type4,Cache la Poudre,Ponderosa Pine
3117.0,207.0,Soil_Type24,Neota,Spruce/Fir
2823.0,200.33333333333334,Soil_Type13,Comanche Peak,Spruce/Fir
2943.0,193.66666666666666,Soil_Type33,Comanche Peak,Spruce/Fir
2359.0,195.33333333333334,Soil_Type10,Cache la Poudre,Douglas-fir
2939.0,181.5,Soil_Type29,Rawah,Lodgepole Pine
3283.0,200.66666666666666,Soil_Type22,Comanche Peak,Spruce/Fir
3265.0,218.0,Soil_Type38,Rawah,Spruce/Fir
2720.0,166.0,Soil_Type30,Rawah,Aspen
2706.0,196.0,Soil_Type29,Rawah,Lodgepole Pine
2410.0,232.0,Soil_Type2,Comanche Peak,Ponderosa Pine
2959.0,193.66666666666666,Soil_Type32,Comanche Peak,Lodgepole Pine
3444.0,206.0,Soil_Type32,Comanche Peak,Spruce/Fir
2945.0,151.0,Soil_Type29,Rawah,Lodgepole Pine
3085.0,185.66666666666666,Soil_Type33,Comanche Peak,Spruce/Fir
2695.0,180.0,Soil_Type12,Rawah,Lodgepole Pine
3362.0,218.0,Soil_Type31,Comanche Peak,Spruce/Fir
3194.0,169.0,Soil_Type23,Neota,Spruce/Fir
3344.0,181.5,Soil_Type38,Rawah,Spruce/Fir
3045.0,208.33333333333334,Soil_Type23,Rawah,Spruce/Fir
3407.0,195.33333333333334,Soil_Type38,Comanche Peak,Krummholz
2735.0,205.0,Soil_Type30,Rawah,Lodgepole Pine
3224.0,193.33333333333334,Soil_Type38,Comanche Peak,Spruce/Fir
3087.0,236.0,Soil_Type23,Rawah,Spruce/Fir
3248.0,223.5,Soil_Type33,Neota,Spruce/Fir
3303.0,182.66666666666666,Soil_Type23,Neota,Lodgepole Pine
3330.0,114.0,Soil_Type39,Comanche Peak,Krummholz
2939.0,204.5,Soil_Type29,Rawah,Lodgepole Pine
3240.0,236.5,Soil_Type39,Rawah,Spruce/Fir
2624.0,190.0,Soil_Type10,Comanche Peak,Spruce/Fir
3317.0,244.0,Soil_Type33,Comanche Peak,Spruce/Fir
2438.0,216.5,Soil_Type10,Comanche Peak,Lodgepole Pine
2834.0,218.5,Soil_Type23,Rawah,Lodgepole Pine
3003.0,203.0,Soil_Type23,Rawah,Spruce/Fir
2296.0,183.33333333333334,Soil_Type10,Cache la Poudre,Douglas-fir
3035.0,236.5,Soil_Type23,Rawah,Spruce/Fir
2422.0,170.0,Soil_Type10,Comanche Peak,Lodgepole Pine
3191.0,207.0,Soil_Type23,Comanche Peak,Spruce/Fir
2697.0,184.5,Soil_Type17,Comanche Peak,Lodgepole Pine
3303.0,167.0,Soil_Type39,Rawah,Krummholz
3249.0,196.33333333333334,Soil_Type31,Comanche Peak,Spruce/Fir
2844.0,217.0,Soil_Type29,Rawah,Lodgepole Pine
3160.0,246.0,Soil_Type22,Neota,Lodgepole Pine
2556.0,204.0,Soil_Type2,Comanche Peak,Ponderosa Pine
3120.0,229.0,Soil_Type13,Comanche Peak,Spruce/Fir
3400.0,209.66666666666666,Soil_Type39,Rawah,Spruce/Fir
2431.0,202.33333333333334,Soil_Type2,Comanche Peak,Ponderosa Pine
3070.0,135.5,Soil_Type33,Comanche Peak,Spruce/Fir
3183.0,190.0,Soil_Type22,Rawah,Lodgepole Pine
3149.0,180.33333333333334,Soil_Type32,Comanche Peak,Spruce/Fir
2835.0,190.66666666666666,Soil_Type29,Rawah,Lodgepole Pine
3325.0,181.66666666666666,Soil_Type35,Neota,Spruce/Fir
3074.0,186.66666666666666,Soil_Type22,Rawah,Spruce/Fir
2574.0,139.0,Soil_Type10,Comanche Peak,Lodgepole Pine
3004.0,197.5,Soil_Type29,Rawah,Spruce/Fir
3401.0,209.0,Soil_Type39,Rawah,Spruce/Fir
2609.0,171.0,Soil_Type30,Rawah,Lodgepole Pine
2834.0,206.66666666666666,Soil_Type30,Rawah,Lodgepole Pine
3082.0,209.0,Soil_Type29,Rawah,Lodgepole Pine
3018.0,193.33333333333334,Soil_Type31,Comanche Peak,Lodgepole Pine
3228.0,209.0,Soil_Type30,Rawah,Spruce/Fir
2674.0,191.0,Soil_Type10,Comanche Peak,Aspen
2059.0,160.0,Soil_Type10,Cache la Poudre,Douglas-fir
3126.0,183.0,Soil_Type23,Rawah,Spruce/Fir
2777.0,199.0,Soil_Type11,Comanche Peak,Lodgepole Pine
2944.0,186.66666666666666,Soil_Type33,Comanche Peak,Lodgepole Pine
2831.0,223.5,Soil_Type29,Rawah,Lodgepole Pine
2713.0,238.0,Soil_Type30,Rawah,Lodgepole Pine
3296.0,191.0,Soil_Type32,Comanche Peak,Spruce/Fir
2939.0,210.33333333333334,Soil_Type23,Rawah,Spruce/Fir
2088.0,229.5,Soil_Type14,Cache la Poudre,Ponderosa Pine
3252.0,162.5,Soil_Type33,Comanche Peak,Krummholz
3093.0,223.0,Soil_Type31,Comanche Peak,Spruce/Fir
2979.0,200.33333333333334,Soil_Type29,Rawah,Lodgepole Pine
3418.0,239.0,Soil_Type40,Neota,Spruce/Fir
3225.0,221.0,Soil_Type23,Comanche Peak,Lodgepole Pine
3491.0,165.5,Soil_Type40,Rawah,Spruce/Fir
2451.0,173.0,Soil_Type10,Comanche Peak,Douglas-fir
2974.0,189.5,Soil_Type29,Rawah,Lodgepole Pine
3291.0,204.66666666666666,Soil_Type32,Comanche Peak,Spruce/Fir
3112.0,183.0,Soil_Type32,Comanche Peak,Lodgepole Pine
3095.0,199.0,Soil_Type22,Rawah,Spruce/Fir
2897.0,227.0,Soil_Type4,Comanche Peak,Lodgepole Pine
3054.0,204.0,Soil_Type29,Rawah,Lodgepole Pine
2767.0,227.0,Soil_Type31,Comanche Peak,Lodgepole Pine
2636.0,171.0,Soil_Type4,Comanche Peak,Ponderosa Pine
3120.0,245.0,Soil_Type23,Neota,Lodgepole Pine
3444.0,157.0,Soil_Type39,Neota,Spruce/Fir
2978.0,200.33333333333334,Soil_Type22,Neota,Lodgepole Pine
2553.0,237.0,Soil_Type2,Comanche Peak,Ponderosa Pine
3222.0,191.66666666666666,Soil_Type23,Rawah,Spruce/Fir
3063.0,195.33333333333334,Soil_Type32,Comanche Peak,Lodgepole Pine
2319.0,129.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
3054.0,210.33333333333334,Soil_Type23,Comanche Peak,Lodgepole Pine
2861.0,171.5,Soil_Type32,Comanche Peak,Lodgepole Pine
2598.0,202.33333333333334,Soil_Type20,Rawah,Lodgepole Pine
2502.0,175.0,Soil_Type18,Rawah,Lodgepole Pine
3314.0,188.33333333333334,Soil_Type32,Comanche Peak,Spruce/Fir
2427.0,194.0,Soil_Type3,Cache la Poudre,Ponderosa Pine
2803.0,215.5,Soil_Type13,Comanche Peak,Aspen
3171.0,202.0,Soil_Type33,Comanche Peak,Spruce/Fir
3185.0,142.5,Soil_Type29,Rawah,Spruce/Fir
2747.0,242.0,Soil_Type24,Comanche Peak,Douglas-fir
2697.0,216.0,Soil_Type29,Rawah,Aspen
2769.0,192.33333333333334,Soil_Type10,Comanche Peak,Lodgepole Pine
2836.0,188.5,Soil_Type29,Rawah,Lodgepole Pine
2971.0,212.0,Soil_Type13,Comanche Peak,Lodgepole Pine
2975.0,189.5,Soil_Type33,Comanche Peak,Spruce/Fir
3110.0,180.5,Soil_Type33,Comanche Peak,Lodgepole Pine
2430.0,209.5,Soil_Type10,Cache la Poudre,Douglas-fir
2929.0,187.0,Soil_Type23,Rawah,Lodgepole Pine
3002.0,204.0,Soil_Type13,Comanche Peak,Lodgepole Pine
2912.0,218.0,Soil_Type29,Rawah,Lodgepole Pine
2285.0,230.0,Soil_Type10,Cache la Poudre,Douglas-fir
2912.0,189.5,Soil_Type12,Rawah,Lodgepole Pine
2686.0,198.5,Soil_Type10,Comanche Peak,Douglas-fir
2956.0,204.33333333333334,Soil_Type29,Rawah,Lodgepole Pine
3355.0,180.33333333333334,Soil_Type40,Comanche Peak,Krummholz
2896.0,200.5,Soil_Type12,Rawah,Lodgepole Pine
3147.0,213.0,Soil_Type29,Rawah,Spruce/Fir
2475.0,194.5,Soil_Type6,Cache la Poudre,Douglas-fir
3119.0,168.0,Soil_Type22,Comanche Peak,Spruce/Fir
3216.0,184.0,Soil_Type16,Neota,Lodgepole Pine
2474.0,226.5,Soil_Type2,Cache la Poudre,Ponderosa Pine
3281.0,212.33333333333334,Soil_Type34,Comanche Peak,Lodgepole Pine
3383.0,208.33333333333334,Soil_Type38,Comanche Peak,Krummholz
3194.0,112.33333333333333,Soil_Type23,Comanche Peak,Lodgepole Pine
3016.0,191.33333333333334,Soil_Type23,Rawah,Lodgepole Pine
3300.0,206.0,Soil_Type33,Comanche Peak,Lodgepole Pine
3119.0,218.5,Soil_Type23,Rawah,Spruce/Fir
2516.0,220.5,Soil_Type6,Cache la Poudre,Ponderosa Pine
2496.0,153.5,Soil_Type10,Comanche Peak,Douglas-fir
